id,event_name,event_type,city,state,country,venue_or_area,application_deadline_iso,application_deadline_text,event_date_range_text,application_mode,postal_address,contact_name,contact_email,contact_phone,source_url,source_domain,source_kind,last_verified_at,agent_batch_id,confidence_status,notes
christkindlmarkt-kirchheimbolanden-2026-kirchheimbolanden,Christkindlmarkt Kirchheimbolanden 2026,Weihnachtsmarkt,Kirchheimbolanden,Rheinland-Pfalz,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.kirchheimbolanden.de/,kirchheimbolanden.de,official,2026-09-17,conv-review-08-2026-09,frist_offen,"Keine offizielle Unterseite mit Bewerbungsinformationen für Schausteller/Standbetreiber gefunden (Markt wird laut Presse überwiegend von Vereinen/Privatpersonen bestückt). Kontakt: Tourist-Information Kirchheimbolanden, Neue Allee 2, 67292 Kirchheimbolanden, Tel. 06352 1712. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
christkindlmarkt-rheda-wiedenbruck-rheda-wiedenbruck,Christkindlmarkt Rheda-Wiedenbrück,Weihnachtsmarkt,Rheda-Wiedenbrück,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.rheda-wiedenbrueck.de/kalender/termine/feste/2026-11-23-christkindlmarkt/,rheda-wiedenbrueck.de,official,2026-09-14,conv-review-07-2026-09,frist_offen,"Termin 2026 bekannt (ab 23.11.2026), keine Bewerbungsfrist auf offizieller Stadtseite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
christkindlmarkt-rosenheim-2026-rosenheim,Christkindlmarkt Rosenheim 2026,Weihnachtsmarkt,Rosenheim,Bayern,DE,,,"Frist noch nicht veröffentlicht (Ausschreibungsseite des Wirtschaftlichen Verbands vorhanden, Frist nicht auslesbar)",,,,,info@wirtschaftlicher-verband.de,08031 90061-0,https://wirtschaftlicher-verband.de/christkindlmarkt/ausschreibung.html,wirtschaftlicher-verband.de,official,2026-09-18,conv-review-04-2026-09,frist_offen,"Nachfass 18.09.2026: Eigene Ausschreibungsseite /christkindlmarkt/ausschreibung.html identifiziert (Wirtschaftlicher Verband), aber Fristdatum aus dem abgerufenen Content nicht extrahierbar. Kontakt: Wirtschaftlicher Verband, Kaiserstr. 27, 83022 Rosenheim, info@wirtschaftlicher-verband.de, Tel. 08031 90061-0. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
city-adventszauber-oberhausen-2026-oberhausen,City-Adventszauber Oberhausen 2026,Weihnachtsmarkt,Oberhausen,Nordrhein-Westfalen,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 11.09.2026",,,,,,,https://city-adventszauber.de/,city-adventszauber.de,official,2026-09-12,conv-review-08-2026-09,frist_offen,"Bewerbungsfrist war der 11.09.2026 (Markt 26.11.-20.12.2026 auf dem Altmarkt), zum Recherchezeitpunkt (12.09.2026) bereits verstrichen. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
cottbuser-weihnachtsmarkt-der-1000-sterne-cottbus-2026,Cottbuser Weihnachtsmarkt der 1000 Sterne 2026,Weihnachtsmarkt,Cottbus,Brandenburg,DE,,,Frist noch nicht veröffentlicht. Veranstalter COEX Veranstaltungs GmbH & Co. KG,,,,,,,https://www.cottbus.de/erleben/veranstaltungen/event.pl?key=kultur&zeit=25599627,cottbus.de,official,2026-09-13,conv-review-05-2026-09,frist_offen,"Wird von COEX Veranstaltungs GmbH & Co. KG organisiert, keine Bewerbungsfrist gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dachauer-jahrmaerkte-2027-dachau,Dachauer Jahrmärkte 2027,Jahrmarkt,Dachau,Bayern,DE,,,"Frist noch nicht veröffentlicht (Vorlauffrist auf Stadtseite genannt, Markttage 2027 noch nicht bestätigt)",,,,,,,https://www.dachau.de/kultur-tourismus/maerkte-feste/jahrmaerkte.html,dachau.de,official,2026-08-03,conv-review-03-2026-09,frist_offen,"Die offizielle Stadtseite enthielt Termine für 2026 und eine Vorlauffrist, jedoch keine konkret bestätigten Markttage 2027. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dachauer-volksfest-2028-dachau,Dachauer Volksfest 2028,Volksfest,Dachau,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.dachau.de/,dachau.de,official,2026-08-04,conv-review-06-2026-09,frist_offen,"Der Jahrgang 2027 ist mit Frist 30.10.2026 bereits als Eintrag erfasst. Das Fest laeuft zehn Tage rund um Mariae Himmelfahrt und zieht über 300.000 Besucher. Fuer 2028 waere nach demselben Muster der 30.10.2027 anzusetzen, sofern die Stadt die Frist als Dauerregel bestaetigt. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
darmstaedter-heinerfest-darmstadt-2027,Darmstädter Heinerfest 2027,Stadtfest,Darmstadt,Hessen,DE,,,"Frist noch nicht veröffentlicht. Veranstalter führt Seite ""Keine laufende Bewerbungsfrist""; Verfahren wird jahrgangsweise geöffnet",01.07.-05.07.2027,,,,,,https://www.heinerfest.de/schausteller/standplaetze-schausteller/,heinerfest.de,official,2026-08-03,conv-review-05-2026-09,frist_offen,"Groesstes Innenstadtfest Deutschlands, Termin 01.07.-05.07.2027 bestaetigt. Der Veranstalter fuehrt eine eigene Seite 'Keine laufende Bewerbungsfrist' und oeffnet das Verfahren jahrgangsweise; fuer 2027 war zum Pruefzeitpunkt keine Frist eroeffnet. Heimatverein Darmstaedter Heiner e. V., Schuchardstrasse 7, 64283 Darmstadt, 06151 296688 oder 06151 296640, info@heinerfest.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
darmstaedter-weihnachtsmarkt-darmstadt-2026,Darmstädter Weihnachtsmarkt 2026,Weihnachtsmarkt,Darmstadt,Hessen,DE,,,Frist noch nicht veröffentlicht. Veranstalter Darmstadt Marketing GmbH,,,,,,,https://www.darmstadt-tourismus.de/en/events/christmas-market.html,darmstadt-tourismus.de,official,2026-09-18,conv-review-05-2026-09,frist_offen,"Nachfass 18.09.2026: Weiterhin keine Bewerbungsfrist fuer Schausteller/Haendler auf offizieller Seite gefunden. Kontakt: Darmstadt Marketing GmbH, Luisenstrasse 12, 64283 Darmstadt, Tel. 06151 1345-13, information@darmstadt.de; Schaustellerverband Darmstadt als Partner genannt. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
detmolder-andreasmesse-2026-detmold,Detmolder Andreasmesse 2026,Kirmes,Detmold,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,25.-29.11.2026,,,,,05231 977631,https://www.detmold.de/kultur/maerkte-und-feste/andreasmesse,detmold.de,official,2026-08-04,conv-review-04-2026-09,frist_offen,"Große Innenstadtkirmes auf rund 18.000 m², 25. bis 29. November 2026. Die Stadt nennt keine Bewerbungsfrist. Zuständig: Marktmeister Jens Berghahn, 05231 977631, Marktplatz 5, 32756 Detmold. Direkt anfragen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
deutsches-weinlesefest-neustadt-an-der-weinstrasse-bunter-jahrmarkt-2026-neustadt-an-der-weinstrasse,Deutsches Weinlesefest Neustadt an der Weinstraße - Bunter Jahrmarkt 2026,Jahrmarkt,Neustadt an der Weinstraße,Rheinland-Pfalz,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.neustadt.eu/Tourismus-Wein/Top-Events-Aktuelles/Deutsches-Weinlesefest/Jahrmarkt/,neustadt.eu,official,2026-09-17,conv-review-08-2026-09,frist_offen,"Keine Bewerbungsfrist auf offizieller Seite veröffentlicht. Kontakt: Malte Ehlen, Events & Veranstaltungen, malte.ehlen@neustadt.eu, 06321 9268-58, Friedrichstraße 1, 67433 Neustadt an der Weinstraße. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dietzenbacher-weihnachtsmarkt-2026-dietzenbach,Dietzenbacher Weihnachtsmarkt 2026,Weihnachtsmarkt,Dietzenbach,Hessen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.dietzenbach.de/weihnachtsmarkt,dietzenbach.de,official,2026-09-19,conv-review-06-2026-09,frist_offen,"Markt 28.-29.11.2026; Bewerbung für Stände und Programm laut Pressemeldung offen (Formular auf der Seite), aber kein Fristdatum gefunden. Kreisstadt Dietzenbach, Kulturplanung. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dietzenbacher-weinfest-2027-dietzenbach,Dietzenbacher Weinfest 2027,Weinfest,Dietzenbach,Hessen,DE,,,Frist noch nicht veröffentlicht (Online-Bewerbung möglich; Fest 2026 war 24.07.-02.08.2026),,,,,macudzinski@dietzenbach.de,06074 373-308,https://www.dietzenbach.de/Kultur-Freizeit/Kultur/Dietzenbacher-Capitol/Kultur/Feste-M%C3%A4rkte/Weinfest/F%C3%BCr-Aussteller/,dietzenbach.de,official,2026-09-12,conv-review-04-2026-09,frist_offen,"Online-Bewerbung fuer Aussteller moeglich (Termin 24.07.-02.08.2026 laut Stadtseite bereits vorbei), konkretes Fristdatum nicht auf der Seite genannt. Kontakt: Chris Macudzinski, Kreisstadt Dietzenbach, Europaplatz 3, 63128 Dietzenbach, macudzinski@dietzenbach.de, 06074 373-308. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dillinger-fruehling-und-nikolai-markt-2026-2027-dillingen-an-der-donau,Dillinger Frühling und Nikolai-Markt 2026/2027,Volksfest,Dillingen an der Donau,Bayern,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.dillingen-donau.de/tourismus/veranstaltungen/veranstaltungskalender,dillingen-donau.de,official,2026-09-16,conv-review-04-2026-09,frist_offen,"Dillinger Fruehling (Volksfest mit ca. 30 Schaustellerbetrieben, Donaupark) und Nikolai-Markt bestaetigt, aber keine offizielle Bewerbungsfrist oder Formular auf der Stadtseite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dinkelsbuehler-maerkte-2027-dinkelsbuehl,Dinkelsbühler Märkte 2027,Jahrmarkt,Dinkelsbühl,Bayern,DE,,,"Frist noch nicht veröffentlicht (Markttermine 2027 veröffentlicht, keine Frist)",,,,,,,https://www.dinkelsbuehl.de/deutsch/alle/stadt-dinkelsbuehl/maerkte/,dinkelsbuehl.de,official,2026-08-03,conv-review-02-2026-09,frist_offen,"Offizielle Stadtseite veröffentlicht Markttermine 2027, jedoch keine konkrete Bewerbungsfrist für Händler oder Fieranten. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
donauwoerther-reichsstrassenfest-2027-donauwoerth,Donauwörther Reichsstraßenfest 2027,Stadtfest,Donauwörth,Bayern,DE,,,Frist noch nicht veröffentlicht (keine konkrete Bewerbungsfrist),Termin 2027 belegt,,,,,,https://www.donauwoerth.de/kultur-freizeit/veranstaltungen/reichsstrassenfest,donauwoerth.de,official,2026-08-03,conv-review-03-2026-09,frist_offen,"Der offizielle 2027-Termin ist belegt, eine konkrete Frist oder ein verbindliches, am Stichtag offenes Bewerbungsfenster jedoch nicht. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dreieicher-stadtfest-dreieich-2027,Dreieicher Stadtfest 2027,Stadtfest,Dreieich,Hessen,DE,,,Frist noch nicht veröffentlicht. Citymanagement Dreieich direkt kontaktieren,jährlich am 3. Oktober,,,,,,https://www.dreieich.de/rathaus-service/presse-medien/pressemitteilungen/2026/stadtfest-2026/,dreieich.de,official,2026-09-12,conv-review-05-2026-09,frist_offen,"Termin bekannt (jaehrlich 3. Oktober), keine Bewerbungsfrist fuer Schausteller auf offizieller Stadtseite gefunden; Citymanagement Dreieich direkt kontaktieren. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
dresdner-herbstmarkt-2026-newcomerhutte-dresden,Dresdner Herbstmarkt 2026 - Newcomerhütte,Markt,Dresden,Sachsen,DE,,,"Nächste Ausschreibung noch nicht veröffentlicht, letzte Frist war 02.08.2026",,,,,,,https://buergerbeteiligung.sachsen.de/portal/dresden/beteiligung/themen/1065488,buergerbeteiligung.sachsen.de,official,2026-08-03,conv-review-08-2026-09,frist_offen,"Die offizielle Bewerbungsfrist endete am 02.08.2026 und war am Recherchestichtag 03.08.2026 bereits abgelaufen. Umwandlung aus rejected_candidate, Stand Zieldatum 2026-09-19."
dudweiler-weihnachtsmarkt-2026-saarbrucken,Dudweiler Weihnachtsmarkt 2026,Weihnachtsmarkt,Saarbrücken,Saarland,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.saarbruecken.de/rathaus/stadtverwaltung/bekanntmachungen/oeffentliche_bekanntmachungen/bekanntmachungen_detail/article-6888898166793,saarbruecken.de,official,2026-08-03,conv-review-07-2026-09,frist_offen,"Die gefundene offizielle Bekanntmachung enthält widersprüchliche Jahres- und Datumsangaben und bestätigt keine eindeutige offene Bewerbungsfrist für 2026. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
duisburger-weihnachtsmarkt-duisburg-2027,Duisburger Weihnachtsmarkt 2027,Weihnachtsmarkt,Duisburg,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht. Online-Bewerbungsformular vorhanden; Veranstalter Duisburg Kontor GmbH,,,,,,,https://www.duisburgkontor.de/events/weihnachtsmarkt/,duisburgkontor.de,official,2026-08-03,conv-review-05-2026-09,frist_offen,"Veranstalter Duisburg Kontor GmbH stellt ein Online-Bewerbungsformular sowie Wechsel- und Sozialstaende bereit. Ansprechpartner Sven Fydrich, Teamleiter Events, 0203 30525-43, s.fydrich@duisburgkontor.de. Ein Bewerbungsschluss ist auf den offiziellen Seiten nicht ausgewiesen; die kursierende Angabe '30. April jeden Jahres' liess sich auf keiner offiziellen Seite belegen. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
duerkheimer-advent-2026-bad-duerkheim,Dürkheimer Advent 2026,Weihnachtsmarkt,Bad Dürkheim,Rheinland-Pfalz,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.bad-duerkheim.de/kultur-tourismus/veranstaltungen-feste/duerkheimer-advent/informationen-fuer-beschicker-anwohner/,bad-duerkheim.de,official,2026-09-18,conv-review-04-2026-09,frist_offen,"Nachfass 18.09.2026: Unterseite fuer Beschicker weiterhin ohne im Abruf sichtbares Fristdatum. Stadt Bad Duerkheim direkt kontaktieren. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
eberswalder-weihnachtsmarkt-2027-eberswalde,Eberswalder Weihnachtsmarkt 2027,Weihnachtsmarkt,Eberswalde,Brandenburg,DE,,,Frist noch nicht veröffentlicht (Frist für 2026 war 15.03.2026),2026: 27.11.-06.12.2026,,"Stadt Eberswalde, Breite Straße 41-44, 16225 Eberswalde",,,03334 64-0,https://www.eberswalde.de/weihnachtsmarkt,eberswalde.de,official,2026-09-18,conv-review-01-2026-09,frist_offen,"Seite behandelt weiterhin nur die Ausgabe 2026 (Frist war 15. Maerz 2026, Termin 27.11.-06.12.2026); fuer 2027 noch keine Frist veroeffentlicht. Kontakt: Stadt Eberswalde, Breite Strasse 41-44, 16225 Eberswalde, Tel. 03334/64-0. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
ebinger-weihnachtszauber-albstadt-2026-albstadt,Ebinger Weihnachtszauber Albstadt 2026,Weihnachtsmarkt,Albstadt,Baden-Württemberg,DE,,,Frist noch nicht veröffentlicht (Schausteller sollen sich direkt an den Marktleiter wenden),,,,,ulrich.daum@citymanagement-albstadt.de,,https://hgv-albstadt.de/aktuelles/,hgv-albstadt.de,official,2026-09-18,conv-review-02-2026-09,frist_offen,"Nachfass 18.09.2026: Weiterhin keine konkrete Bewerbungsfrist auf offizieller Seite; Schausteller sollen sich direkt an den Marktleiter wenden. Kontakt: Ulrich Daum, ulrich.daum@citymanagement-albstadt.de, Anmeldeportal www.ebinger-weihnachtszauber.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
einbecker-weihnachtsmarkt-einbeck,Einbecker Weihnachtsmarkt,Weihnachtsmarkt,Einbeck,Niedersachsen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.h-w-w.de/aktuelles/news/einladung-zu-den-hww-weihnachtsmaerkten-2024,h-w-w.de,official,2026-09-18,conv-review-06-2026-09,frist_offen,"Nachfass 2026-09-18: Artikel-URL liefert HTTP 404, nicht mehr erreichbar. Stadt Einbeck direkt kontaktieren. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
eisenacher-weihnachtsmarkt-2026-eisenach,Eisenacher Weihnachtsmarkt 2026,Weihnachtsmarkt,Eisenach,Thüringen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.eisenach.de/service/pressemitteilungen/pressemitteilung-im-detail/gute-zukunftsaussichten-fuer-den-eisenacher-weihnachtsmarkt/,eisenach.de,official,2026-09-16,conv-review-08-2026-09,frist_offen,"Weihnachtsmarkt wird seit Ende 2024 von privatem Betreiber (Familie Hofmann-Jehn, 5-Jahres-Vertrag) organisiert; keine Bewerbungsfrist oder öffentliche Ansprechperson fuer Schausteller auf offizieller Stadtseite gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
elmshorner-jahrmarkt-buttermarkt-elmshorn,Elmshorner Jahrmarkt (Buttermarkt),Jahrmarkt,Elmshorn,Schleswig-Holstein,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.elmshorn.de/Freizeit-Tourismus/Veranstaltungen/Jahrmarkt/,elmshorn.de,official,2026-09-17,conv-review-08-2026-09,frist_offen,"Offizielle Stadtseite nennt Ort (Buttermarkt) und ca. 45 Beschicker, aber keine Bewerbungsfrist. Bewerbungen laut Seite an Marktmeisterin Frau Alexandra Eltze zu richten, Tel. 04121 231 243, Stadt Elmshorn, Schulstraße 15-17, 25335 Elmshorn. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
elmshorner-lichtermarkt-2026-elmshorn,Elmshorner Lichtermarkt 2026,Markt,Elmshorn,Schleswig-Holstein,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.stadtmarketing-elmshorn.de/lichtermarkt/standbetreiber-de-333.html,stadtmarketing-elmshorn.de,official,2026-08-03,conv-review-07-2026-09,frist_offen,"Die offizielle Veranstalterseite bietet Bewerbungsinformationen, nennt aber keinen belastbaren konkreten Stichtag. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
emsdettener-fruhjahrsmarkt-2027-emsdetten,Emsdettener Frühjahrsmarkt 2027,Markt,Emsdetten,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.fruehjahrsmarkt-emsdetten.de/,fruehjahrsmarkt-emsdetten.de,official,2026-09-16,conv-review-06-2026-09,frist_offen,"Termin 12.-14.03.2027 bekannt, eigene Ausstellerseite existiert laut Navigation ('FUER AUSSTELLER'), Unterseite direkt nicht abrufbar (404); keine Bewerbungsfrist gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
erbendorfer-jahrmaerkte-2027-erbendorf,Erbendorfer Jahrmärkte 2027,Jahrmarkt,Erbendorf,Bayern,DE,,,"Frist noch nicht veröffentlicht (Bewerbung von Fieranten jederzeit, kein Annahmeschluss)",vier Markttermine 2027,,,,,,https://www.erbendorf.de/markttage,erbendorf.de,official,2026-08-03,conv-review-03-2026-09,frist_offen,"Offizielle Stadtseite bestätigt vier Markttermine 2027 und Bewerbungen von Fieranten 'jeder Zeit', jedoch keinen konkreten Annahmeschluss. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
erkelenzer-weihnachtsmarkt-2026-erkelenz,Erkelenzer Weihnachtsmarkt 2026,Weihnachtsmarkt,Erkelenz,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.erkelenz.de/erkelenz-entdecken/veranstaltungen/erkelenzer-weihnachtsmarkt/,erkelenz.de,official,2026-09-18,conv-review-07-2026-09,frist_offen,"Veranstaltung bestaetigt (19.11.-23.12.2026, Marktplatz am Alten Rathaus). Kontakt: Stephan Jopen, Stadtmarketing, stadtmarketing@erkelenz.de, Tel. +49 2431 85-149, Stadtverwaltung Erkelenz, Johannismarkt 17, 41812 Erkelenz. Keine Bewerbungsfrist auf der offiziellen Seite genannt. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
eschweger-weihnachtsmarkt-eschwege,Eschweger Weihnachtsmarkt,Weihnachtsmarkt,Eschwege,Hessen,DE,,,Frist noch nicht veröffentlicht,,,,,,,https://www.eschwege.de/stadt/stadtportraet/feste-und-maerkte.php,eschwege.de,official,2026-09-16,conv-review-06-2026-09,frist_offen,"Keine Bewerbungsfrist fuer Schausteller auf offizieller Stadtseite gefunden; Kreisstadt Eschwege als allgemeiner Kontakt identifiziert, kein konkreter Ansprechpartner gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
espelkamper-lichterglanz-espelkamp,Espelkamper Lichterglanz,Fest,Espelkamp,Nordrhein-Westfalen,DE,,,Frist noch nicht veröffentlicht,,,,,,,"https://www.espelkamp.de/Start/Weihnachtsm%C3%A4rkte-in-Espelkamp.php?object=tx,2862.55&ModID=7&FID=2862.2171.1&NavID=2862.208",espelkamp.de,official,2026-09-14,conv-review-07-2026-09,frist_offen,"Wird vom Stadtmarketing Espelkamp e.V. organisiert, keine Bewerbungsfrist gefunden. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
esslinger-mittelaltermarkt-und-weihnachtsmarkt-2026-esslingen-am-neckar,Esslinger Mittelaltermarkt und Weihnachtsmarkt 2026,Weihnachtsmarkt,Esslingen am Neckar,Baden-Württemberg,DE,,,"Frist noch nicht veröffentlicht (Bewerbungsunterlagen bei Esslingen Markt und Event GmbH, kein Fristdatum)",,,,,office@esslingen-marketing.de,,https://www.esslingen-info.com/veranstaltungen/mittelaltermarkt-weihnachtsmarkt/ausstellerinformationen,esslingen-info.com,official,2026-09-18,conv-review-02-2026-09,frist_offen,"Nachfass 2026-09-18: Ausstellerseite verweist weiterhin nur allgemein auf Bewerbungsunterlagen der Esslingen Markt und Event GmbH (EME), kein konkretes Fristdatum. Wechselstaende laut Seite bereits ausgebucht. Kontakt: Marktplatz 16, 73728 Esslingen, Tel. 0711 396939-69, office@esslingen-marketing.de. Umwandlung aus review_candidate, Stand Zieldatum 2026-09-19."
